anime_id,title,type,source,episodes,duration_min,score,studio,genre,start,finish
35982,Gundam Build Fighters: GM no Gyakushuu,ONA,Original,1,32.0,7.29,Sunrise,"Action, Sci-Fi, Mecha",2017-08-25,2017-08-25
1921,Urusei Yatsura Movie 2: Beautiful Dreamer,Movie,Manga,1,95.0,7.87,Studio Pierrot,"Action, Adventure, Comedy, Romance, Drama, Sci-Fi",1984-02-11,1984-02-11
31599,Kaette Kite yoo Toyama kara,ONA,Original,4,3.0,4.54,DLE,"Slice of Life, Mystery, Comedy",2015-06-29,2016-02-19
9754,Kuragehime: Eiyuu Retsuden☆,Special,Manga,4,5.0,6.65,Brain&#039;s Base,"Slice of Life, Comedy, Josei",2011-01-28,2011-04-22
29830,Tamayura: Sotsugyou Shashin Part 3 - Akogare,Movie,Original,1,51.0,7.87,TYO Animations,"Comedy, Drama, Slice of Life",2015-11-28,2015-11-28
459,One Piece Movie 1,Movie,Manga,1,50.0,7.22,Toei Animation,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",2000-03-04,2000-03-04
790,Ergo Proxy,TV,Original,23,25.0,7.99,Manglobe,"Sci-Fi, Mystery, Psychological",2006-02-25,2006-08-12
31486,Tantei Opera Milky Holmes Movie: Gyakushuu no Milky Holmes,Movie,Card game,1,70.0,7.16,J.C.Staff,"Comedy, Mystery, Super Power",2016-02-27,2016-02-27
4918,xxxHOLiC Shunmuki,OVA,Manga,2,26.0,8.15,Production I.G,"Mystery, Comedy, Psychological, Supernatural, Drama",2009-02-17,2009-06-23
33095,Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,TV,Manga,12,24.0,8.87,Studio Deen,"Drama, Historical, Josei",2017-01-07,2017-03-25
1149,Choujuushin Gravion Zwei,TV,Original,12,23.0,6.71,Gonzo,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",2004-01-08,2004-03-25
10218,Berserk: Ougon Jidai-hen I - Haou no Tamago,Movie,Manga,1,76.0,7.88,Studio 4°C,"Action, Military, Adventure, Demons, Supernatural, Fantasy, Seinen",2012-02-04,2012-02-04
14837,Dragon Ball Z Movie 14: Kami to Kami,Movie,Manga,1,85.0,7.57,Toei Animation,"Action, Adventure, Fantasy, Martial Arts, Shounen, Super Power",2013-03-30,2013-03-30
5041,Guin Saga,TV,Light novel,26,24.0,7.25,Satelight,"Adventure, Fantasy",2009-04-05,2009-09-27
6707,Kuroshitsuji II,TV,Manga,12,24.0,7.48,A-1 Pictures,"Action, Comedy, Demons, Supernatural, Fantasy, Shounen",2010-07-02,2010-09-17
37320,Amai Choubatsu: Watashi wa Kanshu Senyou Pet,TV,Web manga,0,3.0,5.26,Magic Bus,Ecchi,2018-04-02,
236,E&#039;s Otherwise,TV,Manga,26,23.0,6.71,Studio Pierrot,"Adventure, Comedy, Drama, Military, Sci-Fi, Shounen, Supernatural",2003-04-01,2003-09-23
34438,Code Geass: Hangyaku no Lelouch I - Koudou,Movie,Original,1,135.0,8.18,Sunrise,"Action, Military, Sci-Fi, Super Power, Mecha, School",2017-10-21,2017-10-21
1488,Area 88,OVA,Manga,3,65.0,7.64,Studio Pierrot,"Action, Military, Adventure, Drama, Romance",1985-02-05,1986-06-15
34818,Sakura Internet,ONA,Original,1,3.0,5.77,White Fox,Drama,2017-01-26,2017-01-26
9515,Highschool of the Dead: Drifters of the Dead,OVA,Manga,1,16.0,6.75,Madhouse,"Ecchi, Comedy, Supernatural",2011-04-26,2011-04-26
24873,Juuou Mujin no Fafnir,TV,Light novel,12,24.0,6.43,Diomedea,"Fantasy, Harem, Romance, School",2015-01-09,2015-03-27
5984,Ristorante Paradiso,TV,Manga,11,22.0,7.45,David Production,"Drama, Josei, Romance, Slice of Life",2009-04-09,2009-06-25
7435,Dragon Quest: Dai no Daibouken (1991),Movie,Game,1,50.0,6.81,Toei Animation,"Adventure, Demons, Magic, Fantasy, Shounen",1991-07-20,1991-07-20
12191,Smile Precure!,TV,Original,48,24.0,7.2,Toei Animation,"Action, Fantasy, Magic, Shoujo",2012-02-05,2013-01-27
33018,Katsugeki/Touken Ranbu,TV,Card game,13,23.0,6.8,ufotable,"Action, Fantasy, Historical, Samurai",2017-07-02,2017-09-24
11061,Hunter x Hunter (2011),TV,Manga,148,23.0,9.11,Madhouse,"Action, Adventure, Super Power, Shounen",2011-10-02,2014-09-24
23623,Non Non Biyori Repeat,TV,Manga,12,23.0,8.23,Silver Link.,"Comedy, School, Seinen, Slice of Life",2015-07-07,2015-09-22
4537,Yagami-kun no Katei no Jijou,OVA,Manga,3,30.0,6.35,Production I.G,Comedy,1990-05-25,1990-05-25
32983,Natsume Yuujinchou Go,TV,Manga,11,23.0,8.64,Shuka,"Slice of Life, Supernatural, Drama, Fantasy, Shoujo",2016-10-05,2016-12-21
32122,Gintama°: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue,Special,Manga,1,12.0,8.14,Bandai Namco Pictures,"Action, Comedy, Historical, Parody, Samurai, Shounen",2015-11-03,2015-11-03
33028,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,TV,Game,11,23.0,7.77,Lerche,"Action, Mystery, Horror, Psychological, School",2016-07-14,2016-09-22
64,Rozen Maiden,TV,Manga,12,24.0,7.53,Nomad,"Action, Comedy, Drama, Magic, Seinen",2004-10-08,2004-12-24
5682,Phantom: Requiem for the Phantom,TV,Visual novel,26,24.0,8.11,Bee Train,"Action, Drama, Seinen, Thriller",2009-04-03,2009-09-25
382,Futari Ecchi,OVA,Manga,4,28.0,6.49,Chaos Project,"Comedy, Ecchi, Romance, Seinen, Slice of Life",2002-07-26,2004-01-22
13373,Kyoto Animation: Hana-hen,Special,Original,1,0.5,5.8,Kyoto Animation,Slice of Life,,
821,Initial D Battle Stage,OVA,Manga,1,52.0,7.64,Pastel,"Action, Cars, Drama, Seinen, Sports",2002-05-15,2002-05-15
7176,Cheburashka Arere?,TV,Book,26,3.0,6.52,GoHands,"Kids, Slice of Life, Comedy",2009-10-07,2010-03-31
1726,Devil May Cry,TV,Game,12,24.0,7.11,Madhouse,"Action, Demons, Fantasy",2007-06-14,2007-09-06
8277,Hyakka Ryouran: Samurai Girls,TV,Light novel,12,24.0,6.95,Arms,"Action, Comedy, Ecchi, Harem, Samurai, School",2010-09-04,2010-12-20
21681,Hanayamata,TV,Manga,12,24.0,7.38,Madhouse,"Slice of Life, Comedy, School",2014-07-08,2014-09-23
36793,3D Kanojo: Real Girl,TV,Manga,12,22.0,6.9,Hoods Entertainment,"Romance, School, Shoujo",2018-04-04,
28211,Harmony,Movie,Novel,1,119.0,7.1,Studio 4°C,"Sci-Fi, Psychological",2015-11-13,2015-11-13
254,Jungle wa Itsumo Hare nochi Guu Deluxe,OVA,Manga,6,26.0,7.91,Shin-Ei Animation,"Comedy, Slice of Life",2002-08-25,2003-01-25
8062,Mai-HiME: Kuro no Mai/Saigo no Bansan,Special,Original,1,4.0,6.83,Sunrise,Comedy,2010-01-27,2010-01-27
37104,Slow Start: Web Yokoku Movie,ONA,4-koma manga,11,0.6333333333333333,6.03,A-1 Pictures,Slice of Life,2018-01-12,2018-03-23
865,Kikou Senki Dragonar,TV,Original,48,24.0,6.81,Sunrise,"Sci-Fi, Adventure, Space, Mecha",1987-02-07,1988-01-30
19363,Gin no Saji 2nd Season,TV,Manga,11,24.0,8.33,A-1 Pictures,"Comedy, School, Shounen, Slice of Life",2014-01-10,2014-03-28
35249,Uma Musume: Pretty Derby (TV),TV,Game,0,23.0,7.2,P.A. Works,Sports,2018-04-02,
799,Kokoro Toshokan,TV,Manga,13,24.0,6.56,Studio Deen,"Comedy, Drama, Slice of Life",2001-10-12,2002-02-17
560,Soukyuu no Fafner: Right of Left - Single Program,Special,Original,1,51.0,7.48,"Production I.G, Xebec","Action, Drama, Mecha, Military, Sci-Fi",2005-12-30,2005-12-30
30952,New Initial D Movie: Legend 3 - Mugen,Movie,Manga,1,60.0,7.92,"SANZIGEN, LIDENFILMS","Cars, Seinen, Sports",2016-02-06,2016-02-06
1124,Seikai no Danshou: Tanjou,Special,Light novel,1,25.0,7.26,Sunrise,"Military, Romance, Sci-Fi, Space",2000-08-25,2000-08-25
2171,Detective Conan Movie 11: Jolly Roger in the Deep Azure,Movie,Manga,1,105.0,7.61,TMS Entertainment,"Adventure, Police, Comedy, Mystery, Shounen",2007-04-21,2007-04-21
34498,"Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?",Movie,Other,1,90.0,6.69,Shaft,Drama,2017-08-18,2017-08-18
1837,Sumeba Miyako no Cosmos-sou Suttoko Taisen Dokkoida,TV,Light novel,12,24.0,6.91,ufotable,"Action, Sci-Fi, Adventure, Comedy, Parody, Shounen",2003-07-05,2003-09-20
8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,TV,Light novel,12,24.0,7.34,AIC Build,"Slice of Life, Comedy",2010-10-03,2010-12-19
4124,Futari wa Precure: Splash☆Star Movie - Tick Tack Kiki Ippatsu!,Movie,Original,1,51.0,6.91,Toei Animation,"Magic, Fantasy, Kids, Shoujo",2006-12-09,2006-12-09
1562,Yamato Nadeshiko Shichihenge♥,TV,Manga,25,24.0,7.86,Nippon Animation,"Comedy, Shoujo",2006-10-04,2007-03-28
880,Aa! Megami-sama!: Sorezore no Tsubasa,TV,Manga,22,24.0,7.66,AIC,"Comedy, Magic, Romance, Seinen, Supernatural",2006-04-07,2006-09-15
35889,Hakata Tonkotsu Ramens,TV,Novel,12,23.0,7.56,Satelight,Action,2018-01-12,2018-03-30
1469,Monster Farm: Enbanseki no Himitsu,TV,Game,48,24.0,6.89,TMS Entertainment,"Action, Adventure, Comedy, Fantasy",1999-04-17,2000-03-25
2155,Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e,TV,Visual novel,13,25.0,6.3,Artland,"Harem, Romance, School",2007-04-04,2007-06-27
3429,Blame! Special,Special,Manga,1,4.0,5.47,Group TAC,"Mecha, Sci-Fi",2003-10-24,2003-10-24
7639,Shounen Santa no Daibouken!,TV,Novel,24,23.0,6.14,Studio Deen,"Adventure, Fantasy, Shounen",1996-04-06,1996-09-21
22831,Abarenbou Rikishi!! Matsutarou,TV,Manga,23,22.0,6.16,Toei Animation,"Sports, Seinen",2014-04-06,2014-09-28
19391,Shingeki no Kyojin Picture Drama,Special,Manga,9,10.0,6.73,Studio Moriken,"Parody, Comedy",2013-07-17,2014-03-19
4554,Dokkiri Doctor,TV,Manga,26,25.0,6.57,Studio Pierrot,"Comedy, Slice of Life",1998-10-21,1999-06-23
31747,Oshiri Kajiri Mushi (TV) 4th Season,TV,Music,10,5.0,5.5,Kinema Citrus,"Comedy, Kids",2015-10-05,2015-12-07
5162,Minami-ke Okaeri,TV,Manga,13,24.0,7.63,Asread,"Slice of Life, Comedy, School",2009-01-05,2009-03-30
3737,Usavich,TV,Original,13,1.0,7.09,Kanaban Graphics,"Adventure, Comedy",2018-05-12,2018-05-12
2281,Jikuu Tantei Genshi-kun,TV,Original,39,25.0,6.37,Group TAC,"Adventure, Comedy, Fantasy, Mystery, Sci-Fi, Shounen",1998-10-01,1999-06-24
19255,Hyakka Ryouran: Samurai Bride Specials,Special,Light novel,6,3.0,6.7,Arms,"Ecchi, Comedy",2013-06-26,2013-11-27
36520,Pikotarou no Lullaby Lullaby,ONA,Original,3,2.0,5.32,DLE,Comedy,2017-07-17,2017-07-26
2264,Jungle Taitei Movie (1997),Movie,Manga,1,94.0,7.18,Tezuka Productions,"Adventure, Fantasy",1997-08-01,1997-08-01
8241,Rio: Rainbow Gate!,TV,Other,13,23.0,5.97,Xebec,"Game, Comedy, Ecchi",2011-01-04,2011-03-29
1925,Urusei Yatsura Movie 6: Itsudatte My Darling,Movie,Manga,1,77.0,6.99,Madhouse,"Action, Sci-Fi, Adventure, Comedy, Drama, Romance",1991-08-18,1991-08-18
10384,Sono Hanabira ni Kuchizuke wo: Reo x Mai Diaries,ONA,Visual novel,10,7.0,6.66,ChuChu,"Comedy, Romance, School, Shoujo Ai",2009-09-26,2009-11-27
5163,Code Geass: Hangyaku no Lelouch R2 Picture Drama,Special,Original,9,5.0,7.21,Sunrise,"Comedy, Ecchi, Slice of Life",2008-08-22,2009-04-24
23837,Meisou! Underworld,ONA,Manga,1,2.0,5.77,Studio Pierrot,"Action, Supernatural, Thriller",2014-04-15,2014-04-15
32380,Kono Subarashii Sekai ni Shukufuku wo! OVA,OVA,Light novel,1,23.0,7.86,Studio Deen,"Adventure, Comedy, Supernatural, Magic, Fantasy",2016-06-24,2016-06-24
9806,Qin Shi Ming Yue: Bai Bu Fei Jian,TV,Novel,10,22.0,6.68,Sparkly Key Animation Studio,"Action, Historical, Martial Arts, Fantasy",2007-02-14,2018-05-11
12695,Tight-rope,OVA,Manga,2,23.0,7.25,PrimeTime,"Romance, Shounen Ai",2012-05-30,2012-06-27
1744,Wagamama☆Fairy Mirumo de Pon!,TV,Manga,172,21.0,7.43,Studio Hibari,"Kids, Adventure, Fantasy, Magic, Comedy, Romance, School, Drama, Shoujo",2002-04-06,2005-09-27
33051,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,TV,Original,25,24.0,8.26,Sunrise,"Action, Drama, Mecha, Sci-Fi, Space",2016-10-02,2017-04-02
30144,Nyuru Nyuru!! Kakusen-kun 2nd Season,TV,Original,13,5.0,5.35,DLE,Comedy,2015-04-06,2015-06-29
835,Sister Princess: Re Pure,TV,Light novel,13,23.0,6.33,Zexcs,"Drama, Romance",2002-10-04,2002-12-25
831,Chicchana Yukitsukai Sugar,TV,Original,24,24.0,7.16,J.C.Staff,"Comedy, Fantasy, Slice of Life",2001-10-02,2002-03-26
1609,Mai-Otome Zwei,OVA,Original,4,30.0,7.34,Sunrise,"Action, Magic",2006-11-24,2007-08-24
1910,Master Keaton OVA,OVA,Manga,15,24.0,7.88,Madhouse,"Adventure, Mystery",1999-12-21,2000-06-20
6172,Layton Kyouju to Eien no Utahime,Movie,Game,1,99.0,7.68,"OLM, P.A. Works",Mystery,2009-12-19,2009-12-19
11569,Precure All Stars DX the Dance Live♥: Miracle Dance Stage e Youkoso,OVA,Original,1,14.0,7.18,Toei Animation,"Fantasy, Magic, Music, Shoujo",2011-11-25,2011-11-25
20125,Tobidase! Machine Hiryuu,TV,Original,21,25.0,5.8,"Toei Animation, Tatsunoko Production","Cars, Comedy, Parody, Shounen",1977-10-05,1978-03-29
2463,Shounan Bakusouzoku,OVA,Manga,12,52.0,6.64,Toei Animation,"Action, Comedy, Shounen",1986-09-10,1999-03-12
1450,Brigadoon: Marin to Melan,TV,Original,26,24.0,7.39,Sunrise,"Adventure, Comedy, Drama, Mecha, Sci-Fi",2000-07-21,2001-02-09
13807,Corpse Party: Missing Footage,OVA,Visual novel,1,11.0,6.32,Asread,"Horror, School",2012-08-02,2012-08-02
9999,One Piece 3D: Mugiwara Chase,Movie,Manga,1,30.0,7.26,Toei Animation,"Action, Adventure, Comedy, Fantasy, Shounen",2011-03-19,2011-03-19
34037,Kitakaze no Kureta Table-kake,Movie,Other,1,13.0,4.55,Gakken Eigakyoku,"Fantasy, Historical",,
13165,Paboo & Mojies,TV,Original,52,11.0,4.64,Dongwoo A&amp;E,Kids,2012-04-02,2013-03-02
1122,Pokemon Advanced Generation: Rekkuu no Houmonsha Deoxys,Movie,Game,1,98.0,7.08,OLM,"Action, Adventure, Comedy, Fantasy, Kids, Sci-Fi",2004-07-17,2004-07-17
2224,Hikari no Densetsu,TV,Manga,19,24.0,6.69,Tatsunoko Production,"Music, Romance, Shoujo, Sports",1986-05-03,1986-09-20
26023,Haiyore! Nyaruko-san F,OVA,Light novel,1,27.0,7.64,Xebec,"Sci-Fi, Comedy, Parody, Romance",2015-06-19,2015-06-19
3464,Kemeko Deluxe!,TV,Manga,12,24.0,6.69,Hal Film Maker,"Action, Comedy, Ecchi, Romance, School, Sci-Fi, Shounen",2008-10-05,2008-12-21
8132,Chou Deneiban SD Gundam Sangokuden Brave Battle Warriors,Movie,Original,1,13.0,6.18,Sunrise,"Action, Mecha, Historical",2010-02-27,2010-02-27
33183,Mahoutsukai Precure! Movie: Kiseki no Henshin! Cure Mofurun!,Movie,Original,1,64.0,7.38,Toei Animation,"Action, Slice of Life, Magic, Fantasy, School, Shoujo",2016-10-29,2016-10-29
4050,Kouchuu Ouja Mushiking: Mori no Tami no Densetsu,TV,Card game,52,22.0,6.77,TMS Entertainment,Fantasy,2005-04-06,2006-03-29
798,Yomigaeru Sora: Rescue Wings,TV,Original,12,23.0,7.5,J.C.Staff,"Drama, Military, Seinen",2006-01-09,2006-03-27
11793,"Tamayura: Hitotose - Attakai Kaze no Omoide, Nanode",Special,Original,1,24.0,7.43,TYO Animations,"Comedy, Drama, Slice of Life",2012-06-27,2012-06-27
16035,Karneval (TV),TV,Manga,13,24.0,7.3,Manglobe,"Action, Fantasy, Josei, Mystery, Sci-Fi",2013-04-04,2013-06-27
26085,Military!,TV,4-koma manga,12,3.0,5.89,Creators in Pack,"Ecchi, Slice of Life, Comedy, Military, Seinen",2015-01-07,2015-03-25
37115,Taka no Tsume 7: Joou Heika no Jobuubu,Movie,Original,1,44.0,6.36,DLE,"Comedy, Parody, Super Power",2014-04-04,2014-04-04
15611,Cardfight!! Vanguard: Link Joker-hen,TV,Original,59,24.0,7.36,TMS Entertainment,"Action, Adventure, Demons, Game, Shounen",2013-01-13,2014-03-02
780,Detective Conan Movie 02: The Fourteenth Target,Movie,Manga,1,99.0,8.0,TMS Entertainment,"Adventure, Mystery, Comedy, Police, Shounen",1998-04-18,1998-04-18
25567,DRAMAtical Murder OVA: Data_xx_Transitory,Special,Visual novel,1,24.0,6.24,NAZ,"Psychological, Drama, Sci-Fi, Shounen Ai",2014-12-24,2014-12-24
12445,Tasogare Otome x Amnesia,TV,Manga,12,23.0,7.93,Silver Link.,"Horror, Mystery, Romance, School, Shounen, Supernatural",2012-04-09,2012-06-25
35473,Yuuki Yuuna wa Yuushabu Shozoku 3,Movie,Manga,1,8.0,6.69,W-Toon Studio,"Slice of Life, Comedy, Magic, Fantasy",2017-07-08,2017-07-08
35370,Teekyuu 9,TV,Manga,12,2.0,6.73,Millepensee,"Comedy, Sports",2017-07-12,2017-09-27
28913,Hidamari Sketch x 365 Recap,Special,4-koma manga,1,50.0,6.5,Shaft,"Slice of Life, Comedy, School",2009-12-23,2009-12-23
242,Gokusen,TV,Manga,13,23.0,7.47,Madhouse,"Slice of Life, Comedy, Drama, School, Josei",2004-01-06,2004-03-30
1454,Kemonozume,TV,Original,13,23.0,7.5,Madhouse,"Action, Horror, Demons, Supernatural, Romance",2006-08-06,2006-11-05
10905,Ikoku Meiro no Croisée Picture Drama,Special,Manga,6,6.0,6.41,Satelight,"Historical, Seinen, Slice of Life",2011-10-26,2012-03-21
23831,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari - Magica Quartet x Nisioisin,Movie,Other,4,3.0,6.38,Shaft,Comedy,2013-10-26,2013-10-26
1686,Bleach Movie 1: Memories of Nobody,Movie,Manga,1,93.0,7.55,Studio Pierrot,"Action, Adventure, Super Power",2006-12-16,2006-12-16
33743,Fuuka,TV,Manga,12,24.0,6.73,Diomedea,"Drama, Ecchi, Music, Romance, School, Shounen",2017-01-06,2017-03-24
9834,Level E,TV,Manga,13,24.0,7.53,"Studio Pierrot, David Production","Sci-Fi, Comedy, Shounen",2011-01-11,2011-04-05
34323,Hi☆sCoool! SeHa Girls Special,Special,Other,1,10.0,5.64,TMS Entertainment,"Comedy, Game, School, Sports",2016-11-03,2016-11-03
36519,Koikishi Purely☆Kiss The Animation: Special Edition,Special,Visual novel,1,41.0,6.51,Seven,Romance,2017-06-30,2017-06-30
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,Movie,Novel,1,90.0,8.17,Magic Bus,"Action, Space, Military, Drama, Sci-Fi",1993-12-18,1993-12-18
6336,Mobile Suit Gundam Unicorn,OVA,Novel,7,62.0,8.31,Sunrise,"Action, Drama, Mecha, Military, Sci-Fi, Space",2010-03-12,2014-06-06
33820,Ao Oni The Animation (Movie),Movie,Game,1,60.0,4.4,Studio Deen,"Mystery, Horror",2017-02-11,2017-02-11
19383,Yami Shibai,TV,Original,13,4.0,7.18,ILCA,"Dementia, Horror, Demons, Supernatural",2013-07-15,2013-09-30
33985,Bloodivores,TV,Web manga,12,24.0,5.69,"Creators in Pack, Namu Animation","Action, Supernatural, Vampire",2016-10-01,2016-12-17
139,Hunter x Hunter: Greed Island Final,OVA,Manga,14,24.0,8.38,Nippon Animation,"Action, Adventure, Shounen, Super Power",2004-03-03,2004-08-18
16009,Kamisama no Inai Nichiyoubi,TV,Light novel,12,23.0,7.47,Madhouse,"Fantasy, Mystery",2013-07-07,2013-09-22
12471,Eureka Seven AO,TV,Manga,24,24.0,6.81,Bones,"Action, Adventure, Drama, Mecha, Sci-Fi",2012-04-13,2012-11-20
3448,Mad★Bull 34,OVA,Manga,4,45.0,6.35,Magic Bus,"Action, Police",1990-12-21,1992-08-21
956,Daikuu Maryuu Gaiking,TV,Original,44,23.0,6.9,Toei Animation,"Adventure, Mecha, Sci-Fi, Shounen",1976-04-01,1977-01-27
1366,Detective Conan Movie 07: Crossroad in the Ancient Capital,Movie,Manga,1,108.0,7.96,TMS Entertainment,"Adventure, Mystery, Comedy, Police, Shounen",2003-04-19,2003-04-19
4536,Muteki Robo Trider G7,TV,Original,50,24.0,6.56,Sunrise,"Comedy, Mecha, Sci-Fi, Space",1980-02-02,1981-01-03
34595,"""Parade"" de Satie",Movie,Original,1,14.0,3.77,"Yamamura Animation, Inc.","Music, Dementia",,
7655,Major S6,TV,Manga,25,24.0,8.46,SynergySP,"Comedy, Drama, Sports",2010-04-03,2010-09-25
877,Nana,TV,Manga,47,23.0,8.51,Madhouse,"Music, Slice of Life, Comedy, Drama, Romance, Shoujo",2006-04-05,2007-03-28
32083,Luck & Logic,TV,Card game,12,24.0,6.23,Doga Kobo,"Action, Fantasy",2016-01-09,2016-03-26
370,Burn Up Excess,TV,Original,13,25.0,6.66,Magic Bus,"Action, Adventure, Comedy, Ecchi, Police, Sci-Fi, Shounen",1997-12-12,1998-07-01
1429,Lupin III: Nusumareta Lupin,Special,Manga,1,91.0,7.23,TMS Entertainment,"Action, Adventure, Mystery, Comedy, Seinen",2004-07-30,2004-07-30
35478,Neko no Robu,TV,Original,0,1.0,5.54,Kachidoki Studio,"Comedy, Slice of Life",2017-05-06,
32625,Okusama ga Seitokaichou! OVA: Okusama Gekijou,Special,Manga,7,0.5666666666666667,6.97,Seven,"Comedy, Shounen",2016-01-27,2016-01-27
399,Seikai no Senki Special,Special,Light novel,1,120.0,7.42,Sunrise,"Action, Military, Romance, Sci-Fi, Space",2001-07-04,2001-07-04
1774,HeatGuy J Special,Special,Original,1,25.0,7.22,Satelight,"Action, Adventure, Mecha, Police, Sci-Fi",2003-09-26,2003-09-26
3889,Junk Boy,OVA,Manga,1,45.0,6.1,Madhouse,"Comedy, Romance, Ecchi",1987-12-16,1987-12-16
1161,Maze☆Bakunetsu Jikuu (TV),TV,Manga,25,24.0,6.75,J.C.Staff,"Adventure, Comedy, Fantasy, Mecha, Shounen",1997-04-03,1997-09-25
10923,Tantei Opera Milky Holmes: Summer Special,Special,Card game,1,25.0,7.04,J.C.Staff,"Comedy, Mystery, Super Power",2011-08-25,2011-08-25
28237,MapleStory Special,Special,Game,1,21.0,5.77,"Madhouse, Nexus","Action, Comedy, Kids, Fantasy",2008-09-26,2008-09-26
2559,Romeo no Aoi Sora,TV,Novel,33,23.0,8.45,Nippon Animation,"Adventure, Drama, Historical, Slice of Life",1995-01-15,1995-12-17
2722,Crusher Joe,Movie,Manga,1,131.0,6.93,Sunrise,"Action, Sci-Fi, Adventure, Space",1983-03-12,1983-03-12
33255,Saiki Kusuo no Ψ-nan (TV),TV,Manga,120,5.0,8.56,"J.C.Staff, Egg Firm","Slice of Life, Comedy, Supernatural, School, Shounen",2016-07-04,2016-12-26
21395,Crayon Shin-chan Movie 22: Gachinko! Gyakushuu no Robo To-chan,Movie,Manga,1,96.0,7.49,Shin-Ei Animation,"Sci-Fi, Comedy, Seinen",2014-04-19,2014-04-19
32275,Nar Doma Special,Special,Web manga,1,0.0,6.11,Kachidoki Studio,Comedy,2015-11-13,2015-11-13
28927,Owari no Seraph: Nagoya Kessen-hen,TV,Manga,12,23.0,7.8,Wit Studio,"Action, Military, Supernatural, Drama, Vampire, Shounen",2015-10-10,2015-12-26
17249,Pretty Rhythm: Rainbow Live,TV,Game,51,21.0,7.75,"Tatsunoko Production, Dongwoo A&amp;E","Slice of Life, Sports, Music, Shoujo",2013-04-06,2014-03-29
6954,Kara no Kyoukai 8: Shuushou,Special,Light novel,1,33.0,7.26,ufotable,Mystery,2011-02-02,2011-02-02
5909,Seitokai no Ichizon,TV,Light novel,12,24.0,7.45,Studio Deen,"Harem, Comedy, Parody, School",2009-10-03,2009-12-19
34612,Saiki Kusuo no Ψ-nan (TV) 2,TV,Manga,24,24.0,8.67,"J.C.Staff, Egg Firm","Slice of Life, Comedy, Supernatural, School, Shounen",2018-01-17,
1565,Pokemon Diamond & Pearl,TV,Game,191,23.0,7.24,OLM,"Action, Adventure, Comedy, Fantasy, Kids",2006-09-28,2010-09-09
8407,Sora no Otoshimono: Forte,TV,Manga,12,23.0,7.75,AIC A.S.T.A.,"Comedy, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural",2010-10-02,2010-12-18
36825,Pokemon Diamond & Pearl: Clip Show,Special,Game,1,24.0,6.35,OLM,"Action, Adventure, Comedy, Fantasy, Kids",2006-09-28,2006-09-28
2164,Dennou Coil,TV,Original,26,25.0,8.15,Madhouse,"Adventure, Comedy, Drama, Mystery, Sci-Fi",2007-05-12,2007-12-01
646,Haunted Junction,TV,Manga,12,24.0,6.81,Studio Deen,"Comedy, Supernatural, School, Shounen",1997-04-02,1997-06-25
1216,Boku wa Konomama Kaeranai,OVA,Manga,1,30.0,5.59,J.C.Staff,"Drama, Romance, Shounen Ai",1994-06-21,1994-06-21
3091,xxxHOLiC Kei,TV,Manga,13,24.0,8.3,Production I.G,"Mystery, Comedy, Psychological, Supernatural, Drama",2008-04-04,2008-06-27
1846,Princess Nine: Kisaragi Joshikou Yakyuubu,TV,Original,26,25.0,7.27,Phoenix Entertainment,"Sports, Romance, Drama",1998-04-08,1998-10-14
11763,Sekai de Ichiban Tsuyoku Naritai!,TV,Manga,12,23.0,5.92,Arms,"Action, Ecchi, Sports",2013-10-06,2013-12-22
